datetime,hour,day_of_week,is_weekend,temperature_C,humidity_percent,previous_consumption_kWh,consumption_kWh
2025-02-19 17:00:00,17,2,0,22.75,62.13,2.439,1.418
2025-02-19 18:00:00,18,2,0,19.71,66.9,1.418,2.72
2025-02-19 19:00:00,19,2,0,22.93,69.81,2.72,3.076
2025-02-19 20:00:00,20,2,0,22.74,68.22,3.076,3.358
2025-02-19 21:00:00,21,2,0,24.39,54.92,3.358,2.721
2025-02-19 22:00:00,22,2,0,24.94,64.16,2.721,2.457
2025-02-19 23:00:00,23,2,0,27.85,65.36,2.457,4.301
2025-02-20 00:00:00,0,3,0,27.42,61.0,4.301,2.624
2025-02-20 01:00:00,1,3,0,27.88,64.15,2.624,2.436
2025-02-20 02:00:00,2,3,0,29.92,67.13,2.436,3.19
2025-02-20 03:00:00,3,3,0,31.58,60.85,3.19,3.822
2025-02-20 04:00:00,4,3,0,31.64,56.94,3.822,4.182
2025-02-20 05:00:00,5,3,0,32.12,60.53,4.182,4.262
2025-02-20 06:00:00,6,3,0,31.18,56.78,4.262,5.02
2025-02-20 07:00:00,7,3,0,31.07,56.26,5.02,4.26
2025-02-20 08:00:00,8,3,0,29.46,55.68,4.26,4.313
2025-02-20 09:00:00,9,3,0,33.39,62.1,4.313,5.731
2025-02-20 10:00:00,10,3,0,27.87,54.61,5.731,3.408
2025-02-20 11:00:00,11,3,0,27.49,66.67,3.408,3.276
2025-02-20 12:00:00,12,3,0,26.16,62.58,3.276,3.189
2025-02-20 13:00:00,13,3,0,27.28,52.18,3.189,2.934
2025-02-20 14:00:00,14,3,0,24.29,63.41,2.934,2.348
2025-02-20 15:00:00,15,3,0,25.57,50.04,2.348,2.878
2025-02-20 16:00:00,16,3,0,21.89,66.61,2.878,2.582
2025-02-20 17:00:00,17,3,0,22.82,67.17,2.582,1.905
2025-02-20 18:00:00,18,3,0,20.98,61.25,1.905,3.398
2025-02-20 19:00:00,19,3,0,25.62,61.12,3.398,3.316
2025-02-20 20:00:00,20,3,0,21.12,73.87,3.316,2.486
2025-02-20 21:00:00,21,3,0,24.16,59.14,2.486,3.243
2025-02-20 22:00:00,22,3,0,25.68,55.16,3.243,3.47
2025-02-20 23:00:00,23,3,0,26.56,67.16,3.47,4.001
2025-02-21 00:00:00,0,4,0,27.09,69.14,4.001,2.102
2025-02-21 01:00:00,1,4,0,28.46,58.25,2.102,3.042
2025-02-21 02:00:00,2,4,0,29.93,62.11,3.042,3.908
2025-02-21 03:00:00,3,4,0,30.68,63.16,3.908,3.853
2025-02-21 04:00:00,4,4,0,33.14,50.78,3.853,4.75
2025-02-21 05:00:00,5,4,0,35.51,50.17,4.75,5.605
2025-02-21 06:00:00,6,4,0,31.53,61.93,5.605,4.625
2025-02-21 07:00:00,7,4,0,30.14,65.31,4.625,4.987
2025-02-21 08:00:00,8,4,0,31.56,58.57,4.987,5.11
2025-02-21 09:00:00,9,4,0,34.77,48.79,5.11,6.62
2025-02-21 10:00:00,10,4,0,28.66,68.01,6.62,3.358
2025-02-21 11:00:00,11,4,0,31.12,53.45,3.358,4.386
2025-02-21 12:00:00,12,4,0,29.88,55.42,4.386,4.651
2025-02-21 13:00:00,13,4,0,25.24,62.52,4.651,2.597
2025-02-21 14:00:00,14,4,0,25.72,68.2,2.597,3.199
2025-02-21 15:00:00,15,4,0,26.27,64.25,3.199,2.965
2025-02-21 16:00:00,16,4,0,22.46,65.1,2.965,1.658
2025-02-21 17:00:00,17,4,0,22.23,65.53,1.658,2.248
2025-02-21 18:00:00,18,4,0,21.49,64.02,2.248,3.169
2025-02-21 19:00:00,19,4,0,21.01,66.98,3.169,3.375
2025-02-21 20:00:00,20,4,0,22.06,50.7,3.375,3.09
2025-02-21 21:00:00,21,4,0,21.99,61.92,3.09,2.589
2025-02-21 22:00:00,22,4,0,24.91,62.27,2.589,3.243
2025-02-21 23:00:00,23,4,0,24.91,55.31,3.243,3.679
2025-02-22 00:00:00,0,5,1,27.84,60.66,3.679,3.183
2025-02-22 01:00:00,1,5,1,26.45,58.82,3.183,2.544
2025-02-22 02:00:00,2,5,1,30.49,65.39,2.544,4.255
2025-02-22 03:00:00,3,5,1,32.28,63.04,4.255,4.71
2025-02-22 04:00:00,4,5,1,28.83,55.61,4.71,3.575
2025-02-22 05:00:00,5,5,1,32.88,53.94,3.575,4.761
2025-02-22 06:00:00,6,5,1,34.33,53.16,4.761,6.408
2025-02-22 07:00:00,7,5,1,30.51,54.34,6.408,5.386
2025-02-22 08:00:00,8,5,1,34.33,54.51,5.386,6.373
2025-02-22 09:00:00,9,5,1,31.66,51.88,6.373,6.111
2025-02-22 10:00:00,10,5,1,28.93,52.2,6.111,4.172
2025-02-22 11:00:00,11,5,1,28.7,61.15,4.172,3.963
2025-02-22 12:00:00,12,5,1,28.33,61.48,3.963,4.349
2025-02-22 13:00:00,13,5,1,26.31,55.93,4.349,3.337
2025-02-22 14:00:00,14,5,1,25.8,64.84,3.337,3.404
2025-02-22 15:00:00,15,5,1,22.57,59.78,3.404,2.467
2025-02-22 16:00:00,16,5,1,23.42,63.53,2.467,2.453
2025-02-22 17:00:00,17,5,1,20.54,68.67,2.453,2.498
2025-02-22 18:00:00,18,5,1,22.32,62.97,2.498,3.739
2025-02-22 19:00:00,19,5,1,21.31,66.23,3.739,3.051
2025-02-22 20:00:00,20,5,1,22.06,60.77,3.051,3.153
2025-02-22 21:00:00,21,5,1,25.81,59.37,3.153,4.191
2025-02-22 22:00:00,22,5,1,26.63,58.67,4.191,4.119
2025-02-22 23:00:00,23,5,1,27.11,55.58,4.119,4.118
2025-02-23 00:00:00,0,6,1,25.98,59.33,4.118,2.068
2025-02-23 01:00:00,1,6,1,28.44,50.51,2.068,2.983
2025-02-23 02:00:00,2,6,1,31.94,53.0,2.983,3.987
2025-02-23 03:00:00,3,6,1,31.36,54.48,3.987,4.313
2025-02-23 04:00:00,4,6,1,35.43,51.38,4.313,5.681
2025-02-23 05:00:00,5,6,1,33.04,53.36,5.681,4.846
2025-02-23 06:00:00,6,6,1,32.9,54.37,4.846,5.833
2025-02-23 07:00:00,7,6,1,31.98,57.81,5.833,5.735
2025-02-23 08:00:00,8,6,1,32.15,59.66,5.735,6.341
2025-02-23 09:00:00,9,6,1,30.92,53.01,6.341,5.12
2025-02-23 10:00:00,10,6,1,31.18,50.04,5.12,5.271
2025-02-23 11:00:00,11,6,1,30.35,51.51,5.271,5.004
2025-02-23 12:00:00,12,6,1,26.44,57.41,5.004,3.243
2025-02-23 13:00:00,13,6,1,24.33,59.78,3.243,2.765
2025-02-23 14:00:00,14,6,1,22.36,59.26,2.765,2.47
2025-02-23 15:00:00,15,6,1,24.84,54.65,2.47,2.881
2025-02-23 16:00:00,16,6,1,21.63,61.41,2.881,2.845
2025-02-23 17:00:00,17,6,1,19.56,66.26,2.845,2.526
2025-02-23 18:00:00,18,6,1,23.2,65.42,2.526,3.794
2025-02-23 19:00:00,19,6,1,26.53,56.99,3.794,4.327
2025-02-23 20:00:00,20,6,1,23.28,60.31,4.327,3.063
2025-02-23 21:00:00,21,6,1,25.34,56.1,3.063,3.741
2025-02-23 22:00:00,22,6,1,25.24,60.65,3.741,3.967
2025-02-23 23:00:00,23,6,1,26.17,55.82,3.967,3.539
2025-02-24 00:00:00,0,0,0,29.12,60.57,3.539,2.893
2025-02-24 01:00:00,1,0,0,28.6,49.19,2.893,2.991
2025-02-24 02:00:00,2,0,0,30.64,54.69,2.991,3.443
2025-02-24 03:00:00,3,0,0,31.76,57.1,3.443,3.927
2025-02-24 04:00:00,4,0,0,31.07,57.07,3.927,3.849
2025-02-24 05:00:00,5,0,0,34.06,67.22,3.849,4.753
2025-02-24 06:00:00,6,0,0,32.48,56.77,4.753,5.107
2025-02-24 07:00:00,7,0,0,31.43,50.83,5.107,5.278
2025-02-24 08:00:00,8,0,0,32.87,54.22,5.278,5.395
2025-02-24 09:00:00,9,0,0,29.93,48.18,5.395,4.4
2025-02-24 10:00:00,10,0,0,30.28,56.37,4.4,4.159
2025-02-24 11:00:00,11,0,0,29.02,53.62,4.159,4.129
2025-02-24 12:00:00,12,0,0,29.37,62.08,4.129,4.064
2025-02-24 13:00:00,13,0,0,27.16,56.53,4.064,3.239
2025-02-24 14:00:00,14,0,0,25.2,60.26,3.239,2.666
2025-02-24 15:00:00,15,0,0,25.43,57.48,2.666,2.254
2025-02-24 16:00:00,16,0,0,25.49,69.3,2.254,2.765
2025-02-24 17:00:00,17,0,0,23.75,60.4,2.765,2.121
2025-02-24 18:00:00,18,0,0,22.75,71.96,2.121,3.214
2025-02-24 19:00:00,19,0,0,20.94,68.32,3.214,3.451
2025-02-24 20:00:00,20,0,0,21.81,65.96,3.451,2.802
2025-02-24 21:00:00,21,0,0,23.75,63.85,2.802,3.257
2025-02-24 22:00:00,22,0,0,24.32,63.51,3.257,3.034
2025-02-24 23:00:00,23,0,0,26.16,50.43,3.034,3.484
2025-02-25 00:00:00,0,1,0,27.94,57.25,3.484,2.74
2025-02-25 01:00:00,1,1,0,29.95,61.27,2.74,3.404
2025-02-25 02:00:00,2,1,0,30.25,56.55,3.404,3.859
2025-02-25 03:00:00,3,1,0,32.12,48.28,3.859,3.984
2025-02-25 04:00:00,4,1,0,32.28,54.91,3.984,4.191
2025-02-25 05:00:00,5,1,0,29.72,65.74,4.191,3.838
2025-02-25 06:00:00,6,1,0,31.45,62.08,3.838,4.842
2025-02-25 07:00:00,7,1,0,32.47,54.71,4.842,5.69
2025-02-25 08:00:00,8,1,0,30.37,61.46,5.69,5.272
2025-02-25 09:00:00,9,1,0,32.29,53.33,5.272,5.527
2025-02-25 10:00:00,10,1,0,32.65,46.36,5.527,5.317
2025-02-25 11:00:00,11,1,0,30.98,51.59,5.317,4.344
2025-02-25 12:00:00,12,1,0,27.54,66.78,4.344,3.661
2025-02-25 13:00:00,13,1,0,28.8,56.59,3.661,3.98
2025-02-25 14:00:00,14,1,0,25.58,59.32,3.98,2.906
2025-02-25 15:00:00,15,1,0,23.82,60.45,2.906,2.028
2025-02-25 16:00:00,16,1,0,22.61,72.43,2.028,1.703
2025-02-25 17:00:00,17,1,0,22.57,71.07,1.703,2.151
2025-02-25 18:00:00,18,1,0,22.28,74.27,2.151,2.801
2025-02-25 19:00:00,19,1,0,23.28,61.58,2.801,3.121
2025-02-25 20:00:00,20,1,0,23.77,63.46,3.121,3.319
2025-02-25 21:00:00,21,1,0,24.33,53.96,3.319,3.137
2025-02-25 22:00:00,22,1,0,26.01,67.57,3.137,4.073
2025-02-25 23:00:00,23,1,0,28.35,52.48,4.073,4.589
2025-02-26 00:00:00,0,2,0,29.4,58.57,4.589,3.091
2025-02-26 01:00:00,1,2,0,27.04,53.88,3.091,2.421
2025-02-26 02:00:00,2,2,0,26.64,56.74,2.421,2.279
2025-02-26 03:00:00,3,2,0,32.91,50.48,2.279,4.134
2025-02-26 04:00:00,4,2,0,30.25,53.76,4.134,3.436
2025-02-26 05:00:00,5,2,0,32.47,52.33,3.436,4.398
2025-02-26 06:00:00,6,2,0,31.22,53.28,4.398,4.401
2025-02-26 07:00:00,7,2,0,30.1,61.09,4.401,4.647
2025-02-26 08:00:00,8,2,0,33.12,48.98,4.647,5.745
2025-02-26 09:00:00,9,2,0,32.65,55.98,5.745,5.334
2025-02-26 10:00:00,10,2,0,29.61,63.4,5.334,4.182
2025-02-26 11:00:00,11,2,0,25.38,58.13,4.182,2.852
2025-02-26 12:00:00,12,2,0,27.15,55.69,2.852,3.396
2025-02-26 13:00:00,13,2,0,27.27,58.03,3.396,3.313
2025-02-26 14:00:00,14,2,0,23.26,68.29,3.313,2.383
2025-02-26 15:00:00,15,2,0,24.71,62.2,2.383,2.61
2025-02-26 16:00:00,16,2,0,23.62,59.45,2.61,2.195
2025-02-26 17:00:00,17,2,0,24.01,64.21,2.195,1.824
2025-02-26 18:00:00,18,2,0,23.15,56.97,1.824,3.386
2025-02-26 19:00:00,19,2,0,21.68,67.06,3.386,3.499
2025-02-26 20:00:00,20,2,0,25.44,62.69,3.499,3.438
2025-02-26 21:00:00,21,2,0,24.2,60.1,3.438,3.57
2025-02-26 22:00:00,22,2,0,25.43,56.46,3.57,3.252
2025-02-26 23:00:00,23,2,0,25.28,56.34,3.252,3.266
2025-02-27 00:00:00,0,3,0,27.42,61.74,3.266,2.395
2025-02-27 01:00:00,1,3,0,28.05,64.7,2.395,2.825
2025-02-27 02:00:00,2,3,0,30.33,53.55,2.825,3.145
2025-02-27 03:00:00,3,3,0,34.19,55.94,3.145,4.84
2025-02-27 04:00:00,4,3,0,30.36,46.28,4.84,3.435
2025-02-27 05:00:00,5,3,0,30.5,53.68,3.435,3.883
2025-02-27 06:00:00,6,3,0,35.29,52.61,3.883,6.585
2025-02-27 07:00:00,7,3,0,32.6,50.37,6.585,5.673
2025-02-27 08:00:00,8,3,0,31.41,51.19,5.673,4.618
2025-02-27 09:00:00,9,3,0,33.18,51.11,4.618,6.45
2025-02-27 10:00:00,10,3,0,29.68,58.72,6.45,4.18
2025-02-27 11:00:00,11,3,0,32.12,54.37,4.18,4.838
2025-02-27 12:00:00,12,3,0,29.1,46.53,4.838,4.06
2025-02-27 13:00:00,13,3,0,26.06,49.55,4.06,3.016
2025-02-27 14:00:00,14,3,0,28.82,54.91,3.016,3.756
2025-02-27 15:00:00,15,3,0,23.64,64.37,3.756,2.239
2025-02-27 16:00:00,16,3,0,24.87,47.37,2.239,2.271
2025-02-27 17:00:00,17,3,0,23.71,59.54,2.271,1.924
2025-02-27 18:00:00,18,3,0,25.04,58.34,1.924,3.509
2025-02-27 19:00:00,19,3,0,25.6,67.46,3.509,3.402
2025-02-27 20:00:00,20,3,0,23.81,60.03,3.402,3.12
2025-02-27 21:00:00,21,3,0,23.42,64.18,3.12,3.121
2025-02-27 22:00:00,22,3,0,26.28,60.68,3.121,3.808
2025-02-27 23:00:00,23,3,0,25.78,49.73,3.808,3.637
2025-02-28 00:00:00,0,4,0,31.22,59.87,3.637,3.973
2025-02-28 01:00:00,1,4,0,29.7,58.32,3.973,3.211
2025-02-28 02:00:00,2,4,0,30.15,59.42,3.211,3.728
2025-02-28 03:00:00,3,4,0,32.01,75.02,3.728,3.875
2025-02-28 04:00:00,4,4,0,30.51,46.17,3.875,3.534
2025-02-28 05:00:00,5,4,0,31.57,64.37,3.534,3.983
2025-02-28 06:00:00,6,4,0,35.0,51.56,3.983,6.503
2025-02-28 07:00:00,7,4,0,32.04,56.8,6.503,5.55
2025-02-28 08:00:00,8,4,0,30.96,56.01,5.55,5.173
2025-02-28 09:00:00,9,4,0,32.54,52.85,5.173,5.981
2025-02-28 10:00:00,10,4,0,32.48,52.17,5.981,4.865
2025-02-28 11:00:00,11,4,0,30.57,58.19,4.865,4.576
2025-02-28 12:00:00,12,4,0,29.69,49.66,4.576,4.196
2025-02-28 13:00:00,13,4,0,25.77,64.14,4.196,3.081
2025-02-28 14:00:00,14,4,0,23.57,60.07,3.081,2.206
2025-02-28 15:00:00,15,4,0,26.91,53.82,2.206,3.113
2025-02-28 16:00:00,16,4,0,23.38,60.04,3.113,2.253
2025-02-28 17:00:00,17,4,0,22.99,68.89,2.253,2.244
2025-02-28 18:00:00,18,4,0,25.19,58.17,2.244,3.566
2025-02-28 19:00:00,19,4,0,24.2,63.43,3.566,3.256
2025-02-28 20:00:00,20,4,0,24.55,57.7,3.256,3.012
2025-02-28 21:00:00,21,4,0,27.91,62.46,3.012,3.719
2025-02-28 22:00:00,22,4,0,24.73,64.64,3.719,3.188
2025-02-28 23:00:00,23,4,0,28.3,67.61,3.188,4.466
2025-03-01 00:00:00,0,5,1,28.39,57.41,4.466,3.318
2025-03-01 01:00:00,1,5,1,30.0,60.34,3.318,3.313
2025-03-01 02:00:00,2,5,1,33.1,55.01,3.313,4.812
2025-03-01 03:00:00,3,5,1,32.6,61.4,4.812,4.217
2025-03-01 04:00:00,4,5,1,33.44,50.65,4.217,5.479
2025-03-01 05:00:00,5,5,1,34.74,56.93,5.479,5.414
2025-03-01 06:00:00,6,5,1,32.76,53.82,5.414,6.113
2025-03-01 07:00:00,7,5,1,31.88,55.18,6.113,5.843
2025-03-01 08:00:00,8,5,1,31.07,56.6,5.843,5.215
2025-03-01 09:00:00,9,5,1,28.89,59.15,5.215,4.504
2025-03-01 10:00:00,10,5,1,33.89,53.31,4.504,6.017
2025-03-01 11:00:00,11,5,1,27.94,59.72,6.017,3.709
2025-03-01 12:00:00,12,5,1,27.97,66.51,3.709,4.001
2025-03-01 13:00:00,13,5,1,26.6,64.65,4.001,3.388
2025-03-01 14:00:00,14,5,1,26.27,64.33,3.388,2.933
2025-03-01 15:00:00,15,5,1,25.99,57.93,2.933,2.68
2025-03-01 16:00:00,16,5,1,25.27,56.34,2.68,2.968
2025-03-01 17:00:00,17,5,1,22.6,67.7,2.968,2.235
2025-03-01 18:00:00,18,5,1,23.05,66.94,2.235,3.528
2025-03-01 19:00:00,19,5,1,23.9,69.24,3.528,3.724
2025-03-01 20:00:00,20,5,1,23.6,59.1,3.724,3.727
2025-03-01 21:00:00,21,5,1,27.18,58.11,3.727,4.37
2025-03-01 22:00:00,22,5,1,26.54,51.57,4.37,4.036
2025-03-01 23:00:00,23,5,1,28.11,56.55,4.036,4.725
2025-03-02 00:00:00,0,6,1,29.4,62.46,4.725,3.267
2025-03-02 01:00:00,1,6,1,31.46,53.5,3.267,4.368
2025-03-02 02:00:00,2,6,1,31.18,59.26,4.368,4.367
2025-03-02 03:00:00,3,6,1,30.0,56.05,4.367,4.03
2025-03-02 04:00:00,4,6,1,33.34,55.95,4.03,4.616
2025-03-02 05:00:00,5,6,1,32.26,49.45,4.616,4.626
2025-03-02 06:00:00,6,6,1,32.62,55.33,4.626,5.53
2025-03-02 07:00:00,7,6,1,34.12,38.75,5.53,6.416
2025-03-02 08:00:00,8,6,1,34.6,52.39,6.416,6.796
2025-03-02 09:00:00,9,6,1,31.98,47.27,6.796,6.241
2025-03-02 10:00:00,10,6,1,31.37,61.93,6.241,4.925
2025-03-02 11:00:00,11,6,1,32.26,59.08,4.925,5.305
2025-03-02 12:00:00,12,6,1,28.77,60.32,5.305,4.542
2025-03-02 13:00:00,13,6,1,31.02,63.79,4.542,5.13
2025-03-02 14:00:00,14,6,1,26.76,54.85,5.13,3.867
2025-03-02 15:00:00,15,6,1,22.23,71.95,3.867,2.612
2025-03-02 16:00:00,16,6,1,25.21,65.49,2.612,2.602
2025-03-02 17:00:00,17,6,1,24.15,60.5,2.602,2.095
2025-03-02 18:00:00,18,6,1,25.34,66.4,2.095,3.749
2025-03-02 19:00:00,19,6,1,24.59,55.8,3.749,3.922
2025-03-02 20:00:00,20,6,1,23.87,57.78,3.922,3.731
2025-03-02 21:00:00,21,6,1,23.04,59.53,3.731,3.787
2025-03-02 22:00:00,22,6,1,25.6,57.88,3.787,4.001
2025-03-02 23:00:00,23,6,1,25.84,55.05,4.001,4.095
2025-03-03 00:00:00,0,0,0,27.64,65.0,4.095,2.494
2025-03-03 01:00:00,1,0,0,30.69,55.16,2.494,3.402
2025-03-03 02:00:00,2,0,0,33.52,55.95,3.402,4.908
2025-03-03 03:00:00,3,0,0,32.64,52.04,4.908,4.538
2025-03-03 04:00:00,4,0,0,31.05,47.06,4.538,3.975
2025-03-03 05:00:00,5,0,0,34.01,55.14,3.975,5.174
2025-03-03 06:00:00,6,0,0,35.31,43.19,5.174,6.421
2025-03-03 07:00:00,7,0,0,32.43,54.72,6.421,5.77
2025-03-03 08:00:00,8,0,0,32.64,48.05,5.77,5.964
2025-03-03 09:00:00,9,0,0,32.07,65.28,5.964,5.685
2025-03-03 10:00:00,10,0,0,29.83,61.69,5.685,4.371
2025-03-03 11:00:00,11,0,0,30.78,56.91,4.371,4.69
2025-03-03 12:00:00,12,0,0,28.33,64.66,4.69,3.635
2025-03-03 13:00:00,13,0,0,27.85,54.49,3.635,3.785
2025-03-03 14:00:00,14,0,0,24.68,63.97,3.785,2.124
2025-03-03 15:00:00,15,0,0,24.32,62.54,2.124,2.565
2025-03-03 16:00:00,16,0,0,25.26,62.11,2.565,2.262
2025-03-03 17:00:00,17,0,0,23.12,68.86,2.262,2.096
2025-03-03 18:00:00,18,0,0,26.1,63.78,2.096,3.841
2025-03-03 19:00:00,19,0,0,23.08,63.98,3.841,3.338
2025-03-03 20:00:00,20,0,0,24.52,53.11,3.338,3.256
2025-03-03 21:00:00,21,0,0,26.37,55.1,3.256,3.407
2025-03-03 22:00:00,22,0,0,23.88,61.28,3.407,2.987
2025-03-03 23:00:00,23,0,0,24.58,61.81,2.987,2.867
2025-03-04 00:00:00,0,1,0,26.32,54.29,2.867,2.398
2025-03-04 01:00:00,1,1,0,31.8,67.62,2.398,4.079
2025-03-04 02:00:00,2,1,0,30.28,64.36,4.079,3.663
2025-03-04 03:00:00,3,1,0,35.98,55.23,3.663,5.364
2025-03-04 04:00:00,4,1,0,32.09,55.69,5.364,4.167
2025-03-04 05:00:00,5,1,0,33.72,52.97,4.167,4.861
2025-03-04 06:00:00,6,1,0,35.92,47.5,4.861,6.77
2025-03-04 07:00:00,7,1,0,36.45,52.23,6.77,7.276
2025-03-04 08:00:00,8,1,0,36.03,53.46,7.276,6.626
2025-03-04 09:00:00,9,1,0,33.96,47.63,6.626,6.479
2025-03-04 10:00:00,10,1,0,32.64,56.55,6.479,4.601
2025-03-04 11:00:00,11,1,0,30.79,55.59,4.601,4.268
